imdbId,Genre
88330,21
42788,18
388318,21
291213,21
30973,21
403358,17
326835,21
303394,19
372806,19
34303,7
24601,7
21156,21
368314,19
331933,17
41838,22
373074,17
169222,15
400435,21
89695,17
331218,14
378906,21
288330,26
109661,22
104139,7
37614,21
75194,22
72281,17
73639,22
60675,21
37691,18
31334,22
65513,8
50766,23
373981,7
424434,21
354356,21
203975,18
65651,7
39417,21
67500,10
64169,18
23158,7
381682,21
363504,7
422093,7
257516,7
401488,7
396041,7
395699,17
377471,7
424129,19
352994,21
340163,17
358082,14
70292,18
106464,21
101590,21
17739,7
97115,6
296711,7
60464,17
107027,17
84784,21
104033,21
118912,17
110400,21
89902,21
87835,7
106264,18
225100,21
350804,22
120626,21
337879,7
58886,20
55370,21
78919,7
52933,7
107745,14
64417,7
54615,7
25919,7
48401,2
54345,21
388311,21
382621,18
407936,21
63035,21
51378,18
38477,21
98360,17
342636,7
68315,20
72285,17
377713,10
358294,17
117395,19
91449,6
76245,21
354668,7
345853,17
330904,21
37366,21
372594,17
35942,7
21818,7
337631,7
396652,7
378947,7
347540,21
385307,17
372237,7
367631,17
430289,19
374639,22
43972,21
307639,21
80157,21
78056,21
281176,7
112609,7
399901,21
21622,21
26097,22
29608,21
112389,14
372814,21
39937,18
27459,21
42832,18
40202,21
60574,21
53645,7
62974,6
78405,10
60277,17
117394,18
292886,17
57295,21
116163,7
107623,21
111361,7
89607,17
102095,17
109936,7
85297,21
206013,14
110008,14
119472,17
101588,18
48801,7
54326,21
118641,21
26955,7
63036,7
368711,19
113703,21
378428,17
57578,21
64451,17
96409,20
86308,17
55618,18
46022,21
132905,21
19412,17
113799,14
59346,17
382734,14
243991,7
424565,19
357110,21
401792,18
388500,7
374583,7
386423,19
318649,17
332047,7
377059,21
365938,21
397103,22
91027,17
356999,7
64555,22
88001,7
70022,18
88855,19
76085,21
36431,21
261552,7
93488,14
274155,7
376717,7
337881,21
76211,21
43590,21
66849,10
84591,7
97195,21
106438,20
75753,21
64866,17
58947,21
95217,18
74806,21
71502,7
63991,20
61613,21
235712,10
386342,21
105097,7
33868,7
72206,21
60491,21
67610,7
219288,7
58003,21
75165,7
22183,21
20475,21
88083,22
362389,17
40558,21
201631,21
84868,8
33238,21
95341,19
66904,19
86136,21
63821,7
57329,7
48317,20
40497,7
33388,7
73424,21
56111,21
417,8
331370,7
75404,21
319970,21
55805,7
384833,10
287138,7
374584,18
350232,10
118020,21
100024,7
39768,21
77318,20
64975,21
64976,21
102288,18
104373,21
155796,7
97694,21
338706,21
388838,21
325234,7
37465,20
33407,20
371724,22
378215,5
405743,7
85496,7
78251,17
72926,17
53957,7
67763,7
72962,19
345591,21
384806,21
277909,14
275182,21
401504,21
65597,10
36260,18
41088,21
93258,21
43809,7
384369,21
79180,7
355857,17
403537,2
360216,19
372334,7
362004,7
398971,7
192766,7
391304,7
388183,7
354595,21
206113,21
413845,19
329774,17
361498,2
320661,17
397065,10
375679,18
347369,7
370986,21
89601,7
48233,21
59956,22
177747,21
66602,21
53602,21
63141,20
28216,21
21571,21
45361,21
21739,21
85501,21
31826,20
40765,21
111341,7
31754,7
413893,7
64541,21
36022,7
90248,14
218864,7
387892,21
19777,7
52654,21
263467,18
40740,17
93664,7
245090,18
116767,18
441758,19
332285,21
395173,7
374273,17
280381,7
73109,20
36983,21
96740,20
7613,7
291832,7
292242,21
342272,7
57254,15
370244,22
379357,19
342258,17
106305,7
119626,21
74252,7
104782,7
99472,14
31066,7
397619,21
121766,17
384642,7
369735,7
78736,21
25037,21
379577,7
365109,19
32637,7
337721,22
55913,7
29971,7
86303,5
266408,17
270911,21
411705,21
37415,23
307213,21
393775,7
35790,17
35664,16
351283,14
381429,21
71080,7
106233,22
438205,19
420952,19
449086,21
398165,7
384504,7
119709,17
352248,20
403508,7
355702,20
344604,7
436727,19
356910,17
424774,17
338095,18
373908,7
437407,21
103105,7
377084,21
388139,20
106676,17
135706,17
387914,21
97444,17
38303,20
411291,21
58153,7
184424,19
43949,20
45607,7
372784,17
362417,17
399102,17
344273,7
380623,7
382189,21
382073,21
405861,18
356443,21
384488,7
400497,22
381717,21
418819,10
374536,7
436724,19
400420,22
275408,19
26104,21
62861,17
28401,21
415978,7
395125,7
420251,10
381270,7
380687,7
408777,7
49778,20
78444,7
43955,18
44896,21
337945,17
385990,17
364079,19
365478,22
69436,22
78133,7
69035,21
36582,22
26129,18
106613,7
104201,18
43526,7
71514,7
108410,7
185284,17
101694,5
30696,7
167116,17
366287,7
72637,7
31060,7
71960,18
367188,20
32284,2
325596,15
407304,22
79596,20
67148,14
60445,7
61405,18
428803,19
407342,18
119429,7
455507,19
71221,17
376108,7
380485,21
103838,21
382628,21
411270,17
120667,17
436613,19
299478,21
239509,21
396269,7
361693,7
78924,7
73113,22
98383,7
122768,7
37611,21
409184,7
122029,17
53856,21
363029,7
66154,21
52296,21
44419,21
416499,17
357037,21
381637,21
435100,20
118015,7
410097,18
99740,12
60120,25
34922,21
330111,7
327753,7
399201,17
408524,7
395584,18
403217,20
368089,21
405325,22
382992,17
417001,7
436078,19
90223,21
60453,7
105577,21
66109,20
25351,7
116791,7
378897,7
104155,10
323630,21
193364,17
379786,17
446320,19
95515,19
417182,7
73707,17
412019,7
98019,17
140825,21
150992,7
23775,21
45186,21
43362,21
43560,21
368774,21
241073,21
290747,17
61398,10
377818,17
406650,7
371939,17
418773,7
367652,7
397101,10
430105,17
326905,17
348505,21
381505,7
427312,19
77138,21
443518,21
246404,5
69121,17
52619,21
57542,7
56579,7
73600,17
380164,10
274659,23
259127,17
67900,18
317042,21
378407,19
89839,7
396184,17
28517,21
361715,22
50126,21
424237,18
32404,18
47834,14
204058,19
202623,7
332381,7
98453,7
29120,7
472536,21
101550,7
77952,7
49830,7
291905,21
375611,21
405422,7
326036,5
32356,22
367153,10
421239,15
363768,21
51899,21
347473,17
112870,7
89052,20
387233,21
44937,15
387898,21
113918,21
133385,22
51816,21
374248,22
91341,7
117905,21
403016,17
361089,14
355295,17
35798,17
34521,5
300270,21
378661,21
401244,7
402901,22
434424,7
407732,7
387131,21
388482,17
462333,19
425123,7
377107,21
399295,18
428251,10
384286,21
404030,7
318761,7
429177,7
356159,10
291928,21
29047,17
25580,21
119565,7
103243,21
385690,14
85267,7
86192,17
400063,21
302361,7
64026,7
95403,17
31514,18
24183,7
386005,17
28818,21
31377,21
32536,7
436971,19
66612,17
63811,26
66732,7
58138,21
59079,17
32671,21
419706,17
421054,17
348333,7
402022,17
87289,7
103239,17
350261,21
399327,17
430651,23
80149,21
25318,7
448267,21
283952,18
78952,7
331338,18
404032,21
408790,21
121164,14
385002,18
399146,18
380599,18
388980,21
379725,20
31983,20
66767,17
428725,17
385700,14
428430,7
403455,7
339642,7
378109,17
406158,20
366780,22
212292,7
375233,21
445161,21
376006,7
109099,17
42477,20
363276,10
397530,21
36191,7
95607,21
312004,14
429078,17
373469,7
370082,10
456912,17
472458,21
95467,21
32194,21
454792,18
424024,19
402057,17
367555,19
66516,22
100681,21
36891,7
380389,21
395543,21
424509,19
318997,21
378793,21
92240,17
417658,7
72235,7
99197,21
377800,21
27407,18
388125,7
343221,21
385751,7
56800,17
350774,7
363095,18
67633,21
53054,7
367089,7
417217,21
369053,21
436319,21
472566,17
25091,21
388795,21
303307,19
368709,7
395972,21
116851,21
433383,20
53001,7
418647,21
245276,21
43465,18
421238,18
451069,21
338133,21
389828,7
432291,10
406038,21
443567,17
436686,19
419922,21
338427,21
408961,7
373450,18
302297,7
447016,19
371257,21
391877,5
386140,17
325478,21
436629,19
384680,7
432348,10
387514,7
39871,21
51196,7
330702,21
424272,19
76591,14
116696,21
73036,7
63678,21
382810,18
436058,7
41239,21
67950,10
322420,7
23551,17
25862,17
54084,21
402158,17
425661,22
47876,7
73335,21
403360,18
342735,21
34379,7
420015,21
105450,18
75909,12
46806,21
78771,7
407246,7
118635,20
15532,14
68649,7
365686,17
267116,7
228277,21
418763,17
401787,7
426155,21
371606,14
368222,7
419424,21
419677,18
424205,21
65569,10
53677,10
41928,20
65854,10
62037,10
58155,10
69005,10
98532,21
103337,7
119291,21
430308,20
200768,17
433400,7
365737,21
87020,7
104350,20
105750,7
328132,7
398017,18
381966,10
414387,21
337656,21
389957,17
105946,17
132213,7
416315,10
435625,22
44060,21
478044,7
50407,26
330373,22
271461,7
358273,20
294870,21
25929,21
317965,21
59619,21
406375,17
401085,7
385056,7
37963,21
422528,19
387059,21
411195,7
400525,7
443295,7
426615,7
375920,21
455475,19
78492,17
45883,21
65143,10
379306,21
58409,21
368619,21
58073,10
71622,18
321440,7
77474,17
411674,19
69303,21
416320,21
51983,21
39116,7
58301,21
75925,22
384929,21
436039,19
29995,21
337868,19
40825,7
445620,18
416891,7
363771,22
360717,17
397535,21
356680,7
417976,17
39536,18
63801,7
321376,19
285175,18
61847,21
349691,21
50188,21
346800,21
48500,21
51790,20
247303,17
85872,21
202559,7
77452,7
365485,7
382806,21
473107,19
417395,17
90568,17
41172,21
47349,7
392465,7
67535,17
69883,21
32676,20
103704,7
190268,21
269857,18
284815,21
60474,7
34277,20
419294,22
41487,18
46000,21
323998,7
220623,17
420509,18
62657,17
61709,25
408306,18
395251,7
407265,22
398375,7
452598,22
369441,7
267891,7
402894,22
413015,7
384686,21
327643,7
70040,21
307913,21
84548,18
79807,19
205177,7
66498,21
384036,18
91455,14
444653,7
451850,23
175680,21
41154,21
116075,10
26266,22
116274,7
63100,11
90163,21
267129,17
402348,21
157007,21
96769,10
402399,20
370754,14
80129,21
37595,7
26983,22
41737,7
42040,7
41831,7
46054,17
57812,23
59673,17
73293,21
75793,7
88658,19
444608,19
17448,21
451094,18
238119,7
354068,7
338075,22
329162,21
35769,16
428441,19
60880,18
33627,21
419279,21
60818,7
284929,20
414852,17
383222,17
450278,10
456554,7
375154,21
385726,20
408985,7
443536,14
325007,7
401855,17
433116,7
140883,14
51713,18
58642,21
99188,10
259388,21
19959,21
60268,7
437447,21
86551,7
89913,22
85127,17
34399,21
92038,17
412922,7
296492,21
27336,18
423651,18
425622,18
407621,10
65669,10
49646,10
274546,10
59314,21
61695,17
79688,18
372366,22
48682,22
448172,21
462570,17
420548,21
142181,22
339785,17
240200,21
164292,20
426578,20
20686,18
88336,7
390245,20
412080,20
96461,18
416496,17
84287,18
423409,7
23814,21
68205,21
379730,19
383717,7
110943,21
383393,17
77276,7
417433,21
421729,7
396752,7
63661,7
365135,19
411267,10
56331,10
43633,7
49388,18
43030,7
39437,22
60640,22
56891,7
451021,7
61780,7
114745,21
414982,10
57168,21
437777,7
120678,7
19585,21
425598,19
36126,20
183613,18
108094,21
421994,7
64990,18
110922,7
119901,18
46808,22
12190,21
325191,7
478988,23
383216,22
92115,7
429715,18
381971,14
408345,18
32554,7
203427,7
435776,19
420260,21
455857,10
401815,10
449061,21
473692,19
349467,18
380817,7
397313,22
466342,7
404390,17
455612,7
763304,14
370032,17
397078,7
454919,10
424942,19
450232,17
402755,7
125678,7
104053,10
434008,18
412798,21
436857,19
427229,7
491703,14
438097,14
78753,21
402850,7
41931,21
42367,21
475723,17
79854,21
88919,19
366450,22
441761,7
44953,5
477072,7
384814,21
434409,17
454945,7
427944,7
419749,20
454848,18
468565,18
429591,7
64473,12
110329,7
113636,7
116861,7
209095,17
53750,21
42355,18
268437,7
458242,18
113580,7
33107,18
454841,10
393735,7
112120,19
63135,7
108187,7
436864,19
405094,21
61537,21
262411,7
93435,17
117151,18
13427,19
69019,10
81414,21
57697,17
77617,17
66450,18
446046,21
75932,21
436231,19
85180,18
59616,21
61996,21
429727,7
425210,18
443693,12
331080,19
427783,19
441909,7
417003,19
437800,21
367975,7
263124,21
451957,10
462395,7
441796,10
26073,20
430912,21
393109,17
75790,22
225481,10
383353,7
393685,7
402249,10
493459,19
422272,5
466856,7
90775,17
439815,7
437863,7
490196,7
386741,14
416331,7
54777,10
379240,17
436331,7
244173,21
420291,21
404364,7
322700,21
471957,21
47976,9
77889,21
424880,21
16914,21
456396,18
312318,19
71733,21
453494,22
72402,21
362120,7
424136,18
377749,10
61473,7
440803,10
420087,7
404163,18
76696,7
93743,14
77372,22
443632,17
59448,15
445396,7
405469,14
463345,21
384537,22
387055,21
465142,7
30252,21
448564,21
23196,18
126765,5
434124,7
34798,18
427954,17
317919,17
445760,7
15175,22
15174,22
341384,17
449089,22
475276,21
430634,7
40766,21
464105,21
423176,21
66390,25
24028,7
316187,7
429573,10
398027,21
442286,17
327084,14
364955,7
409182,17
382625,15
376994,17
452594,7
438315,21
417385,21
419256,21
415949,7
317219,14
413466,7
343996,21
360016,7
427038,17
117715,7
37343,15
49006,18
98333,22
71786,21
456658,21
47647,22
404802,20
435696,17
91725,21
425055,7
416471,21
409034,7
410400,7
466909,10
396688,21
457510,7
410297,21
389860,7
36341,21
66842,7
74462,20
11904,18
458352,7
383574,17
463034,7
424345,7
452637,21
465624,7
51051,7
37859,18
60097,10
65976,19
205725,7
437179,17
422720,20
39545,18
67625,21
489037,19
326429,21
70359,21
497116,19
30848,21
101545,7
469916,17
92758,19
63469,21
398839,7
38948,20
386651,17
475293,7
352426,21
446685,23
459242,19
428649,20
456899,21
179182,18
414344,21
422015,7
372122,7
12938,21
216584,7
239496,7
426627,20
29217,18
79832,21
22696,21
446059,17
22453,21
101273,7
463985,17
455499,14
478209,19
477877,21
105187,18
41207,18
38256,7
456020,17
79859,17
61647,17
383518,21
74836,17
20442,7
348150,17
101798,21
468094,19
478197,19
443496,21
422861,7
449059,7
432260,21
489707,19
347105,7
85384,7
330634,10
93873,10
439008,7
66546,21
230334,19
55719,22
40338,21
39313,18
41555,18
449467,21
26205,17
65874,21
430674,22
49263,7
432637,17
369994,7
79758,12
65950,18
32155,20
492912,21
126816,17
459666,21
74597,7
492506,19
64040,21
79759,7
430304,7
25028,7
23926,7
47376,22
71361,14
266075,10
415778,17
399862,22
56626,21
62883,18
385880,14
408120,7
498199,7
420555,7
376543,7
60722,7
417148,17
457513,7
415306,17
477347,22
469641,21
420223,7
38213,21
52990,21
26424,7
464184,7
430357,17
455958,7
396857,17
31260,18
113682,22
377569,21
388505,21
43879,18
454921,20
269217,17
455967,7
429589,14
13579,21
11000,21
15136,21
24239,7
421229,7
456149,21
74360,21
68379,20
55038,7
49653,26
479884,17
430576,21
774095,19
492447,19
29030,17
426501,17
460902,18
402910,17
448075,18
414853,14
67778,7
39896,21
48291,21
52700,20
36695,7
71424,18
32209,22
91069,17
462590,18
383060,17
479647,17
34299,7
452039,14
433405,21
468489,21
428856,21
111800,17
108606,17
103295,17
90952,7
410764,21
39431,7
114126,17
26393,18
418455,7
35703,2
12763,21
472582,21
433412,7
384793,7
418832,21
74442,17
115587,7
106779,7
273719,7
39211,18
381690,21
49743,17
27421,7
443543,21
40076,17
40834,7
29511,21
436697,20
390808,17
486551,7
462346,7
445990,20
417225,18
30764,7
423310,7
425600,21
75144,7
56267,7
38363,7
23251,7
48980,8
29747,7
473753,7
38577,18
32339,7
29923,7
97702,7
451176,21
436689,7
431213,22
446747,7
450345,10
473024,17
414951,18
446784,19
84157,22
88015,22
96184,17
177347,7
111807,7
460989,21
40175,25
50782,21
367082,21
51433,21
23470,21
48037,7
73502,21
464196,7
417189,21
427969,20
475944,17
31507,20
74220,21
434139,7
435479,21
427968,7
423169,21
277605,7
387808,22
486358,19
456470,21
26249,22
419198,7
63456,7
414993,21
109440,7
118644,21
32080,21
64107,14
69289,14
129414,21
354899,7
32342,21
439630,17
120088,5
32728,21
48432,21
387877,18
380066,10
430779,14
421206,18
98327,21
405629,7
38260,7
110361,21
86377,18
382357,21
415932,21
410730,7
365215,19
382383,17
60712,19
799954,19
63787,21
376591,21
20269,21
24473,20
472043,17
107152,21
50882,21
454824,17
493430,19
405676,21
435623,7
110300,14
8395,20
90576,21
443453,7
815181,19
457430,21
49092,22
406816,17
400717,14
462519,7
337114,7
30746,7
384116,22
407887,18
420294,10
424993,7
457495,17
44040,17
427339,21
26262,21
337573,18
32412,22
439289,7
37644,20
39224,18
436262,7
433386,10
483726,7
419946,17
420609,20
430431,20
489247,19
74291,20
32612,21
105618,19
24966,20
430051,21
448909,7
426459,17
499537,7
404203,21
814075,19
30418,20
77531,18
805526,21
835046,19
24916,7
455590,20
478049,19
367027,21
324952,18
206634,21
482571,21
418689,21
434215,22
492492,7
117143,7
417397,17
416871,17
19415,26
473488,18
431641,17
475169,18
489270,10
437232,20
853096,18
296845,7
44170,7
259134,14
44314,21
457297,10
27438,17
258885,21
407236,14
424095,14
396171,18
60121,17
452681,22
385057,7
47969,2
288491,21
411098,21
108432,14
67275,19
30149,21
32221,25
57277,21
53454,21
104905,22
439478,7
488539,14
75988,7
401445,7
811136,19
417243,21
40367,7
433442,10
470765,7
457496,19
388364,21
486585,19
420901,21
381061,17
366548,14
454987,7
453467,17
308055,20
790604,7
499603,7
457939,7
33740,18
347449,7
448124,21
433387,17
490166,18
330181,20
460792,7
29957,18
71381,7
21148,7
23731,18
439,8
59719,8
365830,22
53810,21
31500,7
464913,17
393635,10
40795,7
74776,25
101985,18
378378,19
762121,21
480271,7
454970,10
450259,22
27545,21
72886,17
59710,22
491244,18
488658,22
479965,21
413895,7
449010,17
479143,21
472113,21
422295,20
14945,7
46889,21
399934,21
443431,7
365847,17
379918,7
22550,21
23385,7
85398,21
91786,21
70337,23
49471,16
55464,21
446755,21
758794,21
381348,14
84509,14
343737,21
443489,21
487503,21
831315,19
478324,19
65622,7
463998,20
783612,19
422491,21
64536,21
460829,21
75177,21
90798,20
364120,21
464049,7
465551,18
68370,7
139151,17
33582,18
120448,21
398913,17
473444,17
808185,7
109644,7
452624,21
428038,21
498380,21
36275,7
454082,10
308353,14
763840,17
462229,17
775539,21
482546,20
344854,14
220806,5
323120,21
808146,7
359254,7
62873,7
69687,21
43455,21
468526,21
465676,17
489327,7
397551,7
382271,18
22626,21
45081,7
43918,7
461970,21
422133,21
464828,21
772193,17
426883,20
455960,10
783238,18
54377,20
395585,21
38984,21
457655,21
497986,21
478160,19
121210,8
415234,21
373445,7
90881,10
468795,7
31516,20
366721,21
60959,7
398808,22
453453,7
369359,17
76263,21
21331,23
758743,19
376181,7
76162,7
822389,7
473434,19
473308,7
846789,19
418004,21
58578,19
66356,19
39651,21
417072,17
395495,7
475394,17
397044,21
799949,22
425430,10
490084,7
367959,18
477051,7
60168,17
139820,21
469754,7
380268,19
441774,18
382932,14
428541,21
377079,17
55093,21
67595,14
401711,7
469263,22
432972,21
423505,7
478024,17
56210,7
482527,7
66115,7
84861,17
396042,14
469062,21
444182,21
62908,12
406216,18
118414,22
450340,18
61937,7
379473,19
27672,21
425601,7
259324,17
401997,20
778661,21
758766,7
481369,15
499554,7
462200,21
375785,7
463903,21
339526,18
77350,7
88983,14
449121,19
476735,21
432402,20
75163,21
461872,18
435680,18
469937,7
63210,7
94057,7
60586,17
55399,18
52805,21
67229,10
425112,17
60287,18
78243,17
26663,10
72317,17
53244,22
424938,18
398883,18
465188,21
320042,21
36104,10
474622,7
67047,21
112681,20
173714,20
67647,7
386862,21
435705,17
443456,21
399738,21
301555,19
492466,19
454776,20
418110,18
264323,7
92226,7
94118,7
55858,18
120186,18
443706,18
425379,18
137863,21
106336,17
496436,21
36154,8
486946,17
429277,5
420757,7
459929,15
385842,5
88326,7
81036,12
344864,22
33253,21
482629,21
416449,17
475937,10
45943,20
28373,7
39847,7
477095,7
768212,6
482088,7
468492,7
56825,21
218379,21
468548,21
101725,18
54885,7
416508,20
458367,21
55506,21
433416,21
408056,21
59303,17
19071,21
770772,7
429068,21
52832,21
465670,10
376650,10
477071,21
455760,10
490204,21
475355,21
822854,17
800069,17
453556,14
450450,21
382765,18
66413,21
374089,21
44105,22
444112,7
389557,21
483578,21
417614,21
41870,21
117214,7
152438,21
95385,21
271210,7
52809,20
314067,7
33802,18
298082,18
459605,17
408318,7
95475,18
43643,17
250790,18
428446,22
51055,21
427470,18
445934,7
443723,19
415023,21
422774,7
462322,17
444682,10
476995,17
396555,14
419434,19
76584,17
479537,17
23960,7
448134,22
25335,7
424908,20
424338,7
462338,7
42792,18
114863,21
421974,22
72037,7
133170,7
60345,14
493247,14
455957,20
457433,18
486822,21
446013,17
455326,14
39735,21
78326,18
66491,21
492481,7
376196,21
780595,17
794374,21
64482,19
70351,5
450188,20
70557,7
460812,7
105242,23
445946,17
488120,18
488085,7
835787,7
39840,21
99812,17
452702,10
156843,10
103793,18
419843,7
427089,7
33530,10
453451,7
451070,19
419420,7
435670,18
772178,7
443473,17
413300,17
338216,21
329737,22
42490,21
75610,19
436460,26
464038,7
856008,19
320194,7
432290,26
495596,14
41958,21
95583,17
756729,7
486028,21
460505,20
469897,7
458364,7
403692,21
851578,14
472268,21
27067,7
43540,17
477731,21
471030,21
88678,14
363303,21
409904,17
480025,18
430772,18
491747,21
478311,7
427327,7
478337,19
85211,17
463854,21
791304,7
800003,17
87578,17
762111,19
23382,21
129871,21
59817,19
40221,21
805185,10
413267,14
907657,21
449088,17
470705,21
780571,18
389328,17
441007,20
455596,17
412915,17
444628,17
43778,10
874423,19
497137,7
482930,17
449303,7
494222,7
411061,18
52861,7
455362,7
499455,18
460740,7
496806,18
465203,10
450680,21
466399,22
450843,7
177242,7
104352,22
113187,17
101962,17
35937,21
36807,9
299937,21
472259,18
498353,10
32981,7
842929,18
79453,7
79946,17
423294,14
486576,17
479500,7
457572,7
484113,7
487092,19
1028528,5
46248,12
462504,22
32264,21
27189,21
405163,7
473709,7
449851,7
31235,25
407998,21
461694,21
347016,21
418091,22
62038,18
463486,21
486480,21
414931,17
989000,7
88693,22
49531,19
796212,17
490822,7
75296,20
62864,7
46511,21
105508,18
119040,19
47152,7
89715,7
70188,21
217894,7
100851,7
101324,7
11870,21
50567,22
103640,21
473360,21
86366,7
64855,7
430484,19
446055,19
70464,7
386032,19
314524,7
488953,19
49829,21
31619,22
829459,20
450385,23
795368,7
432264,7
85678,22
337978,17
762114,7
765447,21
413099,7
418279,17
374563,18
373889,22
762107,7
57878,7
71824,17
89572,18
109195,17
91427,17
837106,17
446687,7
432289,21
42286,21
469689,7
498311,23
52005,7
832903,19
445922,21
772157,7
443455,7
101500,17
65037,7
90315,14
20815,16
26643,22
342882,21
796314,7
398963,7
457308,21
787475,7
486655,22
58383,7
785077,7
461703,17
462538,14
897361,15
481141,7
467110,17
423977,7
458522,20
440963,17
804452,7
54286,21
439810,19
778784,7
796375,7
430768,21
456630,10
478116,19
362225,18
890882,21
24353,21
402906,19
809407,7
69095,17
88242,7
56112,23
448927,7
77904,10
43567,21
829482,7
488508,19
808331,21
796368,20
434292,21
760187,7
40242,16
432325,21
109036,22
431979,18
60794,10
775566,19
416185,21
825225,21
412535,7
796335,7
293564,17
103595,19
462396,17
419909,7
459880,21
57622,7
424823,7
815244,7
431197,17
486051,21
477078,7
863037,19
462244,7
427392,12
499556,17
775488,18
489237,7
473700,21
373883,10
804461,17
841044,7
430676,10
39220,18
74740,21
61636,25
63293,7
923752,19
377972,21
804540,17
437857,7
36497,19
784972,7
445935,18
810988,21
59106,10
792965,21
421143,17
484111,7
69697,17
462721,7
1077258,17
381849,22
465602,17
811106,7
346952,7
116441,20
40737,21
401420,21
783233,21
800022,21
1093842,19
454931,21
1032846,21
912593,19
427528,17
61648,21
476964,18
478134,18
405508,7
466839,7
23940,7
465436,21
469184,7
455782,22
765443,18
476643,7
246405,7
283503,18
492499,19
79182,18
831888,14
925248,19
483812,21
452643,7
770806,17
480269,21
409799,8
473188,17
498120,21
48182,18
432021,17
419984,7
452625,7
758758,22
492956,7
808357,21
800027,21
486640,17
484562,22
408839,7
480242,7
838221,22
498399,18
414055,20
465538,18
857265,21
805564,7
389722,10
804522,21
469623,21
831884,18
452623,18
758798,7
486572,7
425395,7
466664,20
480011,5
498097,21
443680,20
54745,19
42281,18
59496,5
360323,18
758732,17
446298,21
756672,18
762110,21
464061,7
49004,21
449018,21
808417,14
421082,20
866437,7
92561,19
454457,10
355611,7
316599,17
356201,14
765451,22
758771,17
53666,21
454864,10
494834,21
67402,20
36692,2
391229,7
961117,19
779982,7
880502,21
906108,7
890870,10
780534,7
912583,19
210302,21
23236,10
79871,18
81494,17
446752,21
34162,21
94238,14
821470,17
912592,19
94641,7
817225,21
41786,18
861739,17
857355,21
388182,7
415965,7
780583,17
108593,17
428212,10
357585,7
79278,7
765429,20
389790,14
444778,7
292963,18
401383,20
477348,18
219171,18
799934,7
496328,7
790706,19
39402,21
439123,14
426931,21
72195,12
26267,25
47985,18
445336,7
756683,21
856052,17
63060,17
891527,21
486583,7
442933,14
457419,7
484740,21
405336,7
283337,21
65391,21
910873,19
44789,18
113264,7
494199,10
822849,21
988102,19
425094,18
284363,7
27087,25
878695,7
780608,7
488478,18
995829,21
44072,17
1135489,19
792966,21
884328,10
461770,14
465494,17
937375,7
804516,18
1024943,17
211933,18
385752,22
480249,21
952640,14
471711,14
296881,19
757361,7
368794,20
103805,18
34182,22
277327,17
775529,7
804555,10
464141,21
34272,21
467406,7
438859,20
51093,21
762117,19
765120,21
64816,18
413879,7
411269,10
381392,21
362538,5
141716,19
396190,21
775438,19
758784,21
937237,18
830968,19
912580,19
90608,21
462579,7
819354,19
847817,19
425236,21
433398,21
1029172,19
825232,22
977649,19
36641,15
419887,21
70085,17
443844,21
424789,21
810823,10
439511,19
13556,22
456121,7
489664,18
58564,7
479289,7
443527,21
101595,21
473356,18
448154,22
477139,7
478829,21
281938,20
759612,20
460721,7
408236,21
465234,17
855824,7
469494,21
67958,7
472062,20
70825,7
758730,17
841046,7
417056,7
450972,21
960790,7
102789,17
489458,7
387114,7
427309,20
461804,7
490579,7
760329,22
991178,17
220644,17
431308,21
841032,7
988595,7
69226,23
47200,10
893356,20
58500,21
115950,7
339489,18
241663,21
58548,22
439547,20
51720,7
795493,18
463850,21
424287,7
986264,21
58275,22
372873,17
462392,7
1032856,7
492463,21
1038988,10
259822,18
65398,10
423382,7
460780,17
780516,18
356453,21
456041,21
1060277,17
951216,7
345461,17
399095,18
896798,18
63483,21
422401,7
887719,7
76910,21
857295,10
480001,21
848542,7
760311,21
25948,20
31851,10
65542,7
19074,21
15016,3
11358,7
17463,26
99753,17
385586,14
808506,14
837803,7
70913,7
479968,10
486578,7
880578,18
462499,17
770810,21
1073498,7
406759,10
489282,22
785007,7
440846,7
73152,21
780607,10
411477,17
50456,7
480251,7
780536,7
63599,21
58203,17
106579,18
86650,21
35440,21
814666,21
70904,18
322298,21
318590,20
870112,19
825236,7
816616,21
970184,19
901507,20
800099,19
780492,21
25004,17
484877,7
28141,20
99817,17
780622,7
94918,17
83296,10
497876,21
468820,21
494652,7
770752,17
33677,21
780486,7
892375,19
460766,19
945356,7
34891,21
436607,7
61042,21
78259,10
489099,17
807054,21
937347,17
832266,7
48198,21
18909,21
485851,18
18972,21
872224,18
395421,19
443274,18
416236,22
1023481,21
449994,17
20702,18
282599,21
21508,7
826547,7
1001562,7
467200,20
839980,7
425413,7
424430,21
22353,17
1097256,19
854678,19
839938,18
427582,7
76913,7
772168,21
457090,17
239441,22
34936,21
40317,7
463027,21
997047,22
443649,17
200465,18
483607,17
451079,14
808279,18
813547,18
416044,22
912599,19
811138,7
475998,14
848557,10
466816,21
472160,7
870090,18
905979,19
462023,20
40974,21
1166827,19
386820,14
807721,21
902272,14
398237,14
496319,21
455805,7
56049,21
1094594,19
486674,7
420740,21
95903,7
64253,21
918557,21
107953,10
970468,7
453548,21
804505,18
34241,7
89537,21
389235,21
419766,7
988108,21
468569,17
23955,7
60647,7
89904,7
914382,21
86102,20
468442,19
443450,17
814130,7
1023111,17
1032854,19
1002540,19
18192,20
940709,7
817538,7
254252,17
796307,22
381668,21
499570,7
73373,17
22074,7
395119,22
85764,7
419160,10
